Time,Mass,DampingCoefficient,SpringCoefficient,Displacement,Velocity
0.14014014014014,250,3000,20000,0.0570703854719374,-0.416889567984033
0.15015015015015,250,3000,20000,0.0529244754996582,-0.411195912438367
0.16016016016016,250,3000,20000,0.0488478454373665,-0.403023697542837
0.17017017017017,250,3000,20000,0.0448651468814879,-0.392714879618314
0.18018018018018,250,3000,20000,0.0409952698413809,-0.380602118826927
0.19019019019019,250,3000,20000,0.0372535406637078,-0.366989575876316
0.2002002002002,250,3000,20000,0.0336531987983326,-0.352156233216736
0.21021021021021,250,3000,20000,0.0302053967983215,-0.336355895041056
0.22022022022022,250,3000,20000,0.0269192003199424,-0.319817187284759
0.23023023023023,250,3000,20000,0.0238015881226653,-0.302743557625945
0.24024024024024,250,3000,20000,0.020857452069162,-0.285313275485327
0.25025025025025,250,3000,20000,0.0180901798416724,-0.267686394040967
0.26026026026026,250,3000,20000,0.0155025181484501,-0.250036234867225
0.27027027027027,250,3000,20000,0.0130918446158693,-0.232497801199721
0.28028028028028,250,3000,20000,0.01085467113008,-0.215188204626888
0.29029029029029,250,3000,20000,0.00878724053848801,-0.19821161505086
0.3003003003003,250,3000,20000,0.00688552664975446,-0.181659260687476
0.31031031031031,250,3000,20000,0.00514523423379641,-0.165609428066275
0.32032032032032,250,3000,20000,0.00356179902178651,-0.150127462030499
0.33033033033033,250,3000,20000,0.00213038770615309,-0.135265765737093
0.34034034034034,250,3000,20000,0.000845897940580185,-0.121063800656703
0.35035035035035,250,3000,20000,-0.000297531286344736,-0.107553544865937
0.36036036036036,250,3000,20000,-0.00130830424547743,-0.094766148561915
0.37037037037037,250,3000,20000,-0.0021947310864,-0.082711044758462
0.38038038038038,250,3000,20000,-0.00296474683403579,-0.0713927325348808
0.39039039039039,250,3000,20000,-0.00362596414546674,-0.060811949801901
0.4004004004004,250,3000,20000,-0.00418567330993342,-0.0509656733016786
0.41041041041041,250,3000,20000,-0.00465084224883503,-0.0418471186077966
0.42042042042042,250,3000,20000,-0.00502811651572939,-0.0334457401252648
0.43043043043043,250,3000,20000,-0.00532394461857234,-0.0257470501585304
0.44044044044044,250,3000,20000,-0.00554569713340502,-0.0187289852291763
0.45045045045045,250,3000,20000,-0.00570047069880562,-0.0123640261541114
0.46046046046046,250,3000,20000,-0.00579485479592484,-0.00662430894240234
0.47047047047047,250,3000,20000,-0.00583503849679509,-0.00148183434974963
0.48048048048048,250,3000,20000,-0.00582681046433058,0.00309153212151184
0.49049049049049,250,3000,20000,-0.00577555895232723,0.00712406022241289
0.500500500500501,250,3000,20000,-0.00568629524324641,0.0106442234511649
0.510510510510511,250,3000,20000,-0.00556405919736969,0.0136831667698082
0.520520520520521,250,3000,20000,-0.00541363970343559,0.0162745330163063
0.530530530530531,250,3000,20000,-0.0052394268337239,0.0184507897321078
0.540540540540541,250,3000,20000,-0.00504546446195976,0.0202430091793152
0.550550550550551,250,3000,20000,-0.00483545026331369,0.0216808683406843
0.560560560560561,250,3000,20000,-0.00461273571440159,0.022792648919625
0.570570570570571,250,3000,20000,-0.00438033225942504,0.0236052631669491
0.580580580580581,250,3000,20000,-0.00414113512937442,0.024145989037571
0.590590590590591,250,3000,20000,-0.00389775432246368,0.0244427776232439
0.600600600600601,250,3000,20000,-0.00365249053047073,0.024521901446965
0.610610610610611,250,3000,20000,-0.00340741466422387,0.0244078978104418
0.620620620620621,250,3000,20000,-0.00316436785360188,0.0241235687940925
0.630630630630631,250,3000,20000,-0.00292496144753394,0.0236899812570454
0.640640640640641,250,3000,20000,-0.00269057701399971,0.0231264668371392
0.650650650650651,250,3000,20000,-0.00246241317609733,0.0224509184369542
0.660660660660661,250,3000,20000,-0.00224159703327282,0.0216816207903398
0.670670670670671,250,3000,20000,-0.00202888203902609,0.0208355159820188
0.680680680680681,250,3000,20000,-0.00182489024928585,0.0199280725395626
0.690690690690691,250,3000,20000,-0.00163014410015968,0.0189733908592291
0.700700700700701,250,3000,20000,-0.00144506640793405,0.0179842032059629
0.710710710710711,250,3000,20000,-0.00126998036907434,0.0169718737133955
0.720720720720721,250,3000,20000,-0.00110510956022482,0.0159463983838451
0.730730730730731,250,3000,20000,-0.000950577938208658,0.0149164050883165
0.740740740740741,250,3000,20000,-0.000806431039905406,0.0138895152684353
0.750750750750751,250,3000,20000,-0.000672663618877257,0.0128742310809069
0.760760760760761,250,3000,20000,-0.000549014991681207,0.0118768135078932
